match_id,inning_no,batting_team,bowling_team,over,ball_in_over,batter,bowler,non_striker,runs_batter,runs_extras,runs_total,is_wicket,wicket_player_out,wicket_kind,wicket_fielder,extras_type
951309,1,Bangladesh,Netherlands,0,1,Tamim Iqbal,Mudassar Bukhari,Soumya Sarkar,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,0,2,Soumya Sarkar,Mudassar Bukhari,Tamim Iqbal,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,0,3,Soumya Sarkar,Mudassar Bukhari,Tamim Iqbal,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,0,4,Soumya Sarkar,Mudassar Bukhari,Tamim Iqbal,2,0,2,0,,,,
951309,1,Bangladesh,Netherlands,0,5,Soumya Sarkar,Mudassar Bukhari,Tamim Iqbal,4,0,4,0,,,,
951309,1,Bangladesh,Netherlands,0,6,Soumya Sarkar,Mudassar Bukhari,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,1,1,Soumya Sarkar,T van der Gugten,Tamim Iqbal,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,1,2,Soumya Sarkar,T van der Gugten,Tamim Iqbal,4,0,4,0,,,,
951309,1,Bangladesh,Netherlands,1,3,Soumya Sarkar,T van der Gugten,Tamim Iqbal,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,1,4,Soumya Sarkar,T van der Gugten,Tamim Iqbal,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,1,5,Soumya Sarkar,T van der Gugten,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,1,6,Tamim Iqbal,T van der Gugten,Soumya Sarkar,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,2,1,Tamim Iqbal,Mudassar Bukhari,Soumya Sarkar,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,2,2,Tamim Iqbal,Mudassar Bukhari,Soumya Sarkar,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,2,3,Tamim Iqbal,Mudassar Bukhari,Soumya Sarkar,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,2,4,Soumya Sarkar,Mudassar Bukhari,Tamim Iqbal,2,0,2,0,,,,
951309,1,Bangladesh,Netherlands,2,5,Soumya Sarkar,Mudassar Bukhari,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,2,6,Tamim Iqbal,Mudassar Bukhari,Soumya Sarkar,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,3,1,Soumya Sarkar,PA van Meekeren,Tamim Iqbal,0,0,0,1,Soumya Sarkar,caught,W Barresi,
951309,1,Bangladesh,Netherlands,3,2,Sabbir Rahman,PA van Meekeren,Tamim Iqbal,0,1,1,0,,,,legbyes
951309,1,Bangladesh,Netherlands,3,3,Tamim Iqbal,PA van Meekeren,Sabbir Rahman,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,3,4,Tamim Iqbal,PA van Meekeren,Sabbir Rahman,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,3,5,Tamim Iqbal,PA van Meekeren,Sabbir Rahman,2,0,2,0,,,,
951309,1,Bangladesh,Netherlands,3,6,Tamim Iqbal,PA van Meekeren,Sabbir Rahman,2,0,2,0,,,,
951309,1,Bangladesh,Netherlands,4,1,Sabbir Rahman,T van der Gugten,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,4,2,Tamim Iqbal,T van der Gugten,Sabbir Rahman,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,4,3,Sabbir Rahman,T van der Gugten,Tamim Iqbal,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,4,4,Sabbir Rahman,T van der Gugten,Tamim Iqbal,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,4,5,Sabbir Rahman,T van der Gugten,Tamim Iqbal,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,4,6,Sabbir Rahman,T van der Gugten,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,5,1,Sabbir Rahman,PA van Meekeren,Tamim Iqbal,0,1,1,0,,,,wides
951309,1,Bangladesh,Netherlands,5,2,Sabbir Rahman,PA van Meekeren,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,5,3,Tamim Iqbal,PA van Meekeren,Sabbir Rahman,4,0,4,0,,,,
951309,1,Bangladesh,Netherlands,5,4,Tamim Iqbal,PA van Meekeren,Sabbir Rahman,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,5,5,Tamim Iqbal,PA van Meekeren,Sabbir Rahman,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,5,6,Tamim Iqbal,PA van Meekeren,Sabbir Rahman,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,5,7,Sabbir Rahman,PA van Meekeren,Tamim Iqbal,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,6,1,Tamim Iqbal,RE van der Merwe,Sabbir Rahman,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,6,2,Sabbir Rahman,RE van der Merwe,Tamim Iqbal,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,6,3,Sabbir Rahman,RE van der Merwe,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,6,4,Tamim Iqbal,RE van der Merwe,Sabbir Rahman,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,6,5,Tamim Iqbal,RE van der Merwe,Sabbir Rahman,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,6,6,Tamim Iqbal,RE van der Merwe,Sabbir Rahman,6,0,6,0,,,,
951309,1,Bangladesh,Netherlands,7,1,Sabbir Rahman,Mudassar Bukhari,Tamim Iqbal,0,1,1,0,,,,legbyes
951309,1,Bangladesh,Netherlands,7,2,Tamim Iqbal,Mudassar Bukhari,Sabbir Rahman,4,0,4,0,,,,
951309,1,Bangladesh,Netherlands,7,3,Tamim Iqbal,Mudassar Bukhari,Sabbir Rahman,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,7,4,Sabbir Rahman,Mudassar Bukhari,Tamim Iqbal,4,0,4,0,,,,
951309,1,Bangladesh,Netherlands,7,5,Sabbir Rahman,Mudassar Bukhari,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,7,6,Tamim Iqbal,Mudassar Bukhari,Sabbir Rahman,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,8,1,Tamim Iqbal,RE van der Merwe,Sabbir Rahman,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,8,2,Sabbir Rahman,RE van der Merwe,Tamim Iqbal,6,0,6,0,,,,
951309,1,Bangladesh,Netherlands,8,3,Sabbir Rahman,RE van der Merwe,Tamim Iqbal,0,0,0,1,Sabbir Rahman,lbw,,
951309,1,Bangladesh,Netherlands,8,4,Shakib Al Hasan,RE van der Merwe,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,8,5,Tamim Iqbal,RE van der Merwe,Shakib Al Hasan,0,1,1,0,,,,legbyes
951309,1,Bangladesh,Netherlands,8,6,Shakib Al Hasan,RE van der Merwe,Tamim Iqbal,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,9,1,Tamim Iqbal,LV van Beek,Shakib Al Hasan,3,0,3,0,,,,
951309,1,Bangladesh,Netherlands,9,2,Shakib Al Hasan,LV van Beek,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,9,3,Tamim Iqbal,LV van Beek,Shakib Al Hasan,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,9,4,Shakib Al Hasan,LV van Beek,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,9,5,Tamim Iqbal,LV van Beek,Shakib Al Hasan,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,9,6,Shakib Al Hasan,LV van Beek,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,10,1,Shakib Al Hasan,PW Borren,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,10,2,Tamim Iqbal,PW Borren,Shakib Al Hasan,2,0,2,0,,,,
951309,1,Bangladesh,Netherlands,10,3,Tamim Iqbal,PW Borren,Shakib Al Hasan,4,0,4,0,,,,
951309,1,Bangladesh,Netherlands,10,4,Tamim Iqbal,PW Borren,Shakib Al Hasan,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,10,5,Shakib Al Hasan,PW Borren,Tamim Iqbal,0,0,0,1,Shakib Al Hasan,caught,SJ Myburgh,
951309,1,Bangladesh,Netherlands,10,6,Mahmudullah,PW Borren,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,11,1,Mahmudullah,Mudassar Bukhari,Tamim Iqbal,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,11,2,Mahmudullah,Mudassar Bukhari,Tamim Iqbal,4,0,4,0,,,,
951309,1,Bangladesh,Netherlands,11,3,Mahmudullah,Mudassar Bukhari,Tamim Iqbal,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,11,4,Mahmudullah,Mudassar Bukhari,Tamim Iqbal,2,0,2,0,,,,
951309,1,Bangladesh,Netherlands,11,5,Mahmudullah,Mudassar Bukhari,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,11,6,Tamim Iqbal,Mudassar Bukhari,Mahmudullah,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,12,1,Tamim Iqbal,RE van der Merwe,Mahmudullah,6,0,6,0,,,,
951309,1,Bangladesh,Netherlands,12,2,Tamim Iqbal,RE van der Merwe,Mahmudullah,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,12,3,Tamim Iqbal,RE van der Merwe,Mahmudullah,0,1,1,0,,,,wides
951309,1,Bangladesh,Netherlands,12,4,Tamim Iqbal,RE van der Merwe,Mahmudullah,2,0,2,0,,,,
951309,1,Bangladesh,Netherlands,12,5,Tamim Iqbal,RE van der Merwe,Mahmudullah,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,12,6,Tamim Iqbal,RE van der Merwe,Mahmudullah,2,0,2,0,,,,
951309,1,Bangladesh,Netherlands,12,7,Tamim Iqbal,RE van der Merwe,Mahmudullah,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,13,1,Tamim Iqbal,LV van Beek,Mahmudullah,4,0,4,0,,,,
951309,1,Bangladesh,Netherlands,13,2,Tamim Iqbal,LV van Beek,Mahmudullah,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,13,3,Tamim Iqbal,LV van Beek,Mahmudullah,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,13,4,Tamim Iqbal,LV van Beek,Mahmudullah,4,0,4,0,,,,
951309,1,Bangladesh,Netherlands,13,5,Tamim Iqbal,LV van Beek,Mahmudullah,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,13,6,Mahmudullah,LV van Beek,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,14,1,Mahmudullah,T van der Gugten,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,14,2,Tamim Iqbal,T van der Gugten,Mahmudullah,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,14,3,Mahmudullah,T van der Gugten,Tamim Iqbal,0,0,0,1,Mahmudullah,bowled,,
951309,1,Bangladesh,Netherlands,14,4,Mushfiqur Rahim,T van der Gugten,Tamim Iqbal,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,14,5,Mushfiqur Rahim,T van der Gugten,Tamim Iqbal,0,1,1,0,,,,wides
951309,1,Bangladesh,Netherlands,14,6,Mushfiqur Rahim,T van der Gugten,Tamim Iqbal,0,0,0,1,Mushfiqur Rahim,bowled,,
951309,1,Bangladesh,Netherlands,14,7,Nasir Hossain,T van der Gugten,Tamim Iqbal,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,15,1,Tamim Iqbal,PA van Meekeren,Nasir Hossain,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,15,2,Tamim Iqbal,PA van Meekeren,Nasir Hossain,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,15,3,Nasir Hossain,PA van Meekeren,Tamim Iqbal,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,15,4,Nasir Hossain,PA van Meekeren,Tamim Iqbal,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,15,5,Nasir Hossain,PA van Meekeren,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,15,6,Tamim Iqbal,PA van Meekeren,Nasir Hossain,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,16,1,Tamim Iqbal,LV van Beek,Nasir Hossain,4,0,4,0,,,,
951309,1,Bangladesh,Netherlands,16,2,Tamim Iqbal,LV van Beek,Nasir Hossain,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,16,3,Tamim Iqbal,LV van Beek,Nasir Hossain,2,0,2,0,,,,
951309,1,Bangladesh,Netherlands,16,4,Tamim Iqbal,LV van Beek,Nasir Hossain,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,16,5,Nasir Hossain,LV van Beek,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,16,6,Tamim Iqbal,LV van Beek,Nasir Hossain,2,0,2,0,,,,
951309,1,Bangladesh,Netherlands,17,1,Nasir Hossain,PA van Meekeren,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,17,2,Tamim Iqbal,PA van Meekeren,Nasir Hossain,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,17,3,Tamim Iqbal,PA van Meekeren,Nasir Hossain,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,17,4,Nasir Hossain,PA van Meekeren,Tamim Iqbal,0,0,0,1,Nasir Hossain,caught,Mudassar Bukhari,
951309,1,Bangladesh,Netherlands,17,5,Tamim Iqbal,PA van Meekeren,Mashrafe Mortaza,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,17,6,Mashrafe Mortaza,PA van Meekeren,Tamim Iqbal,0,1,1,0,,,,legbyes
951309,1,Bangladesh,Netherlands,18,1,Mashrafe Mortaza,T van der Gugten,Tamim Iqbal,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,18,2,Tamim Iqbal,T van der Gugten,Mashrafe Mortaza,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,18,3,Mashrafe Mortaza,T van der Gugten,Tamim Iqbal,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,18,4,Mashrafe Mortaza,T van der Gugten,Tamim Iqbal,6,0,6,0,,,,
951309,1,Bangladesh,Netherlands,18,5,Mashrafe Mortaza,T van der Gugten,Tamim Iqbal,0,0,0,1,Mashrafe Mortaza,caught,TLW Cooper,
951309,1,Bangladesh,Netherlands,18,6,Tamim Iqbal,T van der Gugten,Arafat Sunny,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,19,1,Tamim Iqbal,LV van Beek,Arafat Sunny,6,0,6,0,,,,
951309,1,Bangladesh,Netherlands,19,2,Tamim Iqbal,LV van Beek,Arafat Sunny,1,0,1,0,,,,
951309,1,Bangladesh,Netherlands,19,3,Arafat Sunny,LV van Beek,Tamim Iqbal,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,19,4,Arafat Sunny,LV van Beek,Tamim Iqbal,0,0,0,0,,,,
951309,1,Bangladesh,Netherlands,19,5,Arafat Sunny,LV van Beek,Tamim Iqbal,6,0,6,0,,,,
951309,1,Bangladesh,Netherlands,19,6,Arafat Sunny,LV van Beek,Tamim Iqbal,2,0,2,0,,,,
951309,2,Netherlands,Bangladesh,0,1,SJ Myburgh,Taskin Ahmed,W Barresi,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,0,2,SJ Myburgh,Taskin Ahmed,W Barresi,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,0,3,SJ Myburgh,Taskin Ahmed,W Barresi,4,0,4,0,,,,
951309,2,Netherlands,Bangladesh,0,4,SJ Myburgh,Taskin Ahmed,W Barresi,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,0,5,SJ Myburgh,Taskin Ahmed,W Barresi,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,0,6,SJ Myburgh,Taskin Ahmed,W Barresi,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,1,1,W Barresi,Al-Amin Hossain,SJ Myburgh,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,1,2,SJ Myburgh,Al-Amin Hossain,W Barresi,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,1,3,W Barresi,Al-Amin Hossain,SJ Myburgh,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,1,4,SJ Myburgh,Al-Amin Hossain,W Barresi,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,1,5,SJ Myburgh,Al-Amin Hossain,W Barresi,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,1,6,W Barresi,Al-Amin Hossain,SJ Myburgh,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,2,1,SJ Myburgh,Taskin Ahmed,W Barresi,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,2,2,W Barresi,Taskin Ahmed,SJ Myburgh,4,0,4,0,,,,
951309,2,Netherlands,Bangladesh,2,3,W Barresi,Taskin Ahmed,SJ Myburgh,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,2,4,SJ Myburgh,Taskin Ahmed,W Barresi,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,2,5,SJ Myburgh,Taskin Ahmed,W Barresi,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,2,6,SJ Myburgh,Taskin Ahmed,W Barresi,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,3,1,W Barresi,Arafat Sunny,SJ Myburgh,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,3,2,W Barresi,Arafat Sunny,SJ Myburgh,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,3,3,SJ Myburgh,Arafat Sunny,W Barresi,4,0,4,0,,,,
951309,2,Netherlands,Bangladesh,3,4,SJ Myburgh,Arafat Sunny,W Barresi,0,1,1,0,,,,legbyes
951309,2,Netherlands,Bangladesh,3,5,W Barresi,Arafat Sunny,SJ Myburgh,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,3,6,SJ Myburgh,Arafat Sunny,W Barresi,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,4,1,W Barresi,Al-Amin Hossain,SJ Myburgh,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,4,2,W Barresi,Al-Amin Hossain,SJ Myburgh,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,4,3,W Barresi,Al-Amin Hossain,SJ Myburgh,0,0,0,1,W Barresi,caught,Sabbir Rahman,
951309,2,Netherlands,Bangladesh,4,4,SJ Myburgh,Al-Amin Hossain,BN Cooper,4,0,4,0,,,,
951309,2,Netherlands,Bangladesh,4,5,SJ Myburgh,Al-Amin Hossain,BN Cooper,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,4,6,SJ Myburgh,Al-Amin Hossain,BN Cooper,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,5,1,BN Cooper,Nasir Hossain,SJ Myburgh,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,5,2,SJ Myburgh,Nasir Hossain,BN Cooper,4,0,4,0,,,,
951309,2,Netherlands,Bangladesh,5,3,SJ Myburgh,Nasir Hossain,BN Cooper,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,5,4,BN Cooper,Nasir Hossain,SJ Myburgh,4,0,4,0,,,,
951309,2,Netherlands,Bangladesh,5,5,BN Cooper,Nasir Hossain,SJ Myburgh,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,5,6,BN Cooper,Nasir Hossain,SJ Myburgh,4,0,4,0,,,,
951309,2,Netherlands,Bangladesh,6,1,SJ Myburgh,Mahmudullah,BN Cooper,2,0,2,0,,,,
951309,2,Netherlands,Bangladesh,6,2,SJ Myburgh,Mahmudullah,BN Cooper,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,6,3,SJ Myburgh,Mahmudullah,BN Cooper,4,0,4,0,,,,
951309,2,Netherlands,Bangladesh,6,4,SJ Myburgh,Mahmudullah,BN Cooper,2,0,2,0,,,,
951309,2,Netherlands,Bangladesh,6,5,SJ Myburgh,Mahmudullah,BN Cooper,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,6,6,SJ Myburgh,Mahmudullah,BN Cooper,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,7,1,BN Cooper,Mashrafe Mortaza,SJ Myburgh,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,7,2,BN Cooper,Mashrafe Mortaza,SJ Myburgh,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,7,3,BN Cooper,Mashrafe Mortaza,SJ Myburgh,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,7,4,SJ Myburgh,Mashrafe Mortaza,BN Cooper,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,7,5,BN Cooper,Mashrafe Mortaza,SJ Myburgh,4,0,4,0,,,,
951309,2,Netherlands,Bangladesh,7,6,BN Cooper,Mashrafe Mortaza,SJ Myburgh,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,8,1,SJ Myburgh,Nasir Hossain,BN Cooper,0,0,0,1,SJ Myburgh,bowled,,
951309,2,Netherlands,Bangladesh,8,2,PW Borren,Nasir Hossain,BN Cooper,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,8,3,BN Cooper,Nasir Hossain,PW Borren,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,8,4,PW Borren,Nasir Hossain,BN Cooper,4,0,4,0,,,,
951309,2,Netherlands,Bangladesh,8,5,PW Borren,Nasir Hossain,BN Cooper,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,8,6,PW Borren,Nasir Hossain,BN Cooper,4,0,4,0,,,,
951309,2,Netherlands,Bangladesh,9,1,BN Cooper,Shakib Al Hasan,PW Borren,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,9,2,PW Borren,Shakib Al Hasan,BN Cooper,0,4,4,0,,,,legbyes
951309,2,Netherlands,Bangladesh,9,3,PW Borren,Shakib Al Hasan,BN Cooper,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,9,4,BN Cooper,Shakib Al Hasan,PW Borren,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,9,5,PW Borren,Shakib Al Hasan,BN Cooper,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,9,6,PW Borren,Shakib Al Hasan,BN Cooper,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,10,1,PW Borren,Mashrafe Mortaza,BN Cooper,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,10,2,PW Borren,Mashrafe Mortaza,BN Cooper,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,10,3,PW Borren,Mashrafe Mortaza,BN Cooper,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,10,4,BN Cooper,Mashrafe Mortaza,PW Borren,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,10,5,PW Borren,Mashrafe Mortaza,BN Cooper,0,1,1,0,,,,legbyes
951309,2,Netherlands,Bangladesh,10,6,BN Cooper,Mashrafe Mortaza,PW Borren,2,0,2,0,,,,
951309,2,Netherlands,Bangladesh,11,1,PW Borren,Shakib Al Hasan,BN Cooper,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,11,2,BN Cooper,Shakib Al Hasan,PW Borren,0,0,0,1,BN Cooper,bowled,,
951309,2,Netherlands,Bangladesh,11,3,TLW Cooper,Shakib Al Hasan,PW Borren,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,11,4,PW Borren,Shakib Al Hasan,TLW Cooper,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,11,5,TLW Cooper,Shakib Al Hasan,PW Borren,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,11,6,TLW Cooper,Shakib Al Hasan,PW Borren,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,12,1,PW Borren,Arafat Sunny,TLW Cooper,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,12,2,TLW Cooper,Arafat Sunny,PW Borren,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,12,3,TLW Cooper,Arafat Sunny,PW Borren,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,12,4,PW Borren,Arafat Sunny,TLW Cooper,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,12,5,TLW Cooper,Arafat Sunny,PW Borren,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,12,6,PW Borren,Arafat Sunny,TLW Cooper,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,13,1,TLW Cooper,Shakib Al Hasan,PW Borren,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,13,2,TLW Cooper,Shakib Al Hasan,PW Borren,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,13,3,TLW Cooper,Shakib Al Hasan,PW Borren,4,0,4,0,,,,
951309,2,Netherlands,Bangladesh,13,4,TLW Cooper,Shakib Al Hasan,PW Borren,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,13,5,PW Borren,Shakib Al Hasan,TLW Cooper,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,13,6,TLW Cooper,Shakib Al Hasan,PW Borren,4,0,4,0,,,,
951309,2,Netherlands,Bangladesh,14,1,PW Borren,Mashrafe Mortaza,TLW Cooper,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,14,2,PW Borren,Mashrafe Mortaza,TLW Cooper,0,4,4,0,,,,byes
951309,2,Netherlands,Bangladesh,14,3,PW Borren,Mashrafe Mortaza,TLW Cooper,0,1,1,0,,,,byes
951309,2,Netherlands,Bangladesh,14,4,TLW Cooper,Mashrafe Mortaza,PW Borren,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,14,5,TLW Cooper,Mashrafe Mortaza,PW Borren,0,1,1,0,,,,legbyes
951309,2,Netherlands,Bangladesh,14,6,PW Borren,Mashrafe Mortaza,TLW Cooper,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,15,1,PW Borren,Shakib Al Hasan,TLW Cooper,2,0,2,0,,,,
951309,2,Netherlands,Bangladesh,15,2,PW Borren,Shakib Al Hasan,TLW Cooper,4,0,4,0,,,,
951309,2,Netherlands,Bangladesh,15,3,PW Borren,Shakib Al Hasan,TLW Cooper,2,0,2,0,,,,
951309,2,Netherlands,Bangladesh,15,4,PW Borren,Shakib Al Hasan,TLW Cooper,2,0,2,0,,,,
951309,2,Netherlands,Bangladesh,15,5,PW Borren,Shakib Al Hasan,TLW Cooper,2,0,2,0,,,,
951309,2,Netherlands,Bangladesh,15,6,PW Borren,Shakib Al Hasan,TLW Cooper,0,0,0,1,PW Borren,caught,Nasir Hossain,
951309,2,Netherlands,Bangladesh,16,1,RE van der Merwe,Mashrafe Mortaza,TLW Cooper,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,16,2,TLW Cooper,Mashrafe Mortaza,RE van der Merwe,1,0,1,0,,,,
951309,2,Netherlands,Bangladesh,16,3,RE van der Merwe,Mashrafe Mortaza,TLW Cooper,0,0,0,0,,,,
951309,2,Netherlands,Bangladesh,16,4,RE van der Merwe,Mashrafe Mortaza,TLW Cooper,0,0,0,1,RE van der Merwe,caught,Mushfiqur Rahim,
951309,2,Netherlands,Bangladesh,16,5,PM Seelaar,Mashrafe Mortaza,TLW Cooper,0,0,0,0,,,,
