match_id,inning_no,batting_team,bowling_team,over,ball_in_over,batter,bowler,non_striker,runs_batter,runs_extras,runs_total,is_wicket,wicket_player_out,wicket_kind,wicket_fielder,extras_type,commentary_short,commentary
1415701,1,Canada,United States of America,0,1,A Johnson,Ali Khan,NS Dhaliwal,4,0,4,0,,,,,"Ali Khan to Aaron Johnson, , and that's a superb start to the campaign! Lovely length delivery, dangling away, Aaron Joh","Ali Khan to Aaron Johnson, , and that's a superb start to the campaign! Lovely length delivery, dangling away, Aaron Johnson got a stride out and punched it wide of cover for a four. Canada are off to a positive start here"
1415701,1,Canada,United States of America,0,2,A Johnson,Ali Khan,NS Dhaliwal,0,0,0,0,,,,,"Ali Khan to Aaron Johnson, no run, length delivery, skiddy, Aaron Johnson looks to pull and gets an inside edge on to th","Ali Khan to Aaron Johnson, no run, length delivery, skiddy, Aaron Johnson looks to pull and gets an inside edge on to the pads"
1415701,1,Canada,United States of America,0,3,A Johnson,Ali Khan,NS Dhaliwal,0,1,1,0,,,,legbyes,"Ali Khan to Aaron Johnson, leg byes, 1 run, on the pads, angling in, Aaron Johnson looks to whip it and misses. The ball","Ali Khan to Aaron Johnson, leg byes, 1 run, on the pads, angling in, Aaron Johnson looks to whip it and misses. The ball rolls off the pads into the on-side for a single"
1415701,1,Canada,United States of America,0,4,NS Dhaliwal,Ali Khan,A Johnson,0,0,0,0,,,,,"Ali Khan to Navneet Dhaliwal, no run, lovely away going delivery. Nips away, from a short of length spot and Navneet Dha","Ali Khan to Navneet Dhaliwal, no run, lovely away going delivery. Nips away, from a short of length spot and Navneet Dhaliwal looks to punch it in an under-cokked manner and gets beaten"
1415701,1,Canada,United States of America,0,5,NS Dhaliwal,Ali Khan,A Johnson,0,0,0,0,,,,,"Ali Khan to Navneet Dhaliwal, no run, dot ball again. Fuller one, Navneet Dhaliwal drives on the up and finds the man at","Ali Khan to Navneet Dhaliwal, no run, dot ball again. Fuller one, Navneet Dhaliwal drives on the up and finds the man at mid-off"
1415701,1,Canada,United States of America,0,6,NS Dhaliwal,Ali Khan,A Johnson,1,0,1,0,,,,,"Ali Khan to Navneet Dhaliwal, 1 run, single to end the over. Was a short of length delivery and Navneet Dhaliwal tucks i","Ali Khan to Navneet Dhaliwal, 1 run, single to end the over. Was a short of length delivery and Navneet Dhaliwal tucks it wide of mid-on for a single. Not much movement on it. The batter preempted going back on that ball and managed to put it wide of mid-on"
1415701,1,Canada,United States of America,1,1,NS Dhaliwal,SN Netravalkar,A Johnson,0,0,0,0,,,,,"Netravalkar to Navneet Dhaliwal, no run, length delivery, angled across, Navneet Dhaliwal stabs it down to point","Netravalkar to Navneet Dhaliwal, no run, length delivery, angled across, Navneet Dhaliwal stabs it down to point"
1415701,1,Canada,United States of America,1,2,NS Dhaliwal,SN Netravalkar,A Johnson,4,0,4,0,,,,,"Netravalkar to Navneet Dhaliwal, , and four! Was a widish length delivery, Navneet Dhaliwal backed away and punched it t","Netravalkar to Navneet Dhaliwal, , and four! Was a widish length delivery, Navneet Dhaliwal backed away and punched it through the off-side for a four. Stood tall and put it away through the off-side into the gap"
1415701,1,Canada,United States of America,1,3,NS Dhaliwal,SN Netravalkar,A Johnson,1,0,1,0,,,,,"Netravalkar to Navneet Dhaliwal, 1 run, gets a single. Was a length delivery, Navneet Dhaliwal punched it off the front ","Netravalkar to Navneet Dhaliwal, 1 run, gets a single. Was a length delivery, Navneet Dhaliwal punched it off the front foot and to the right of the mid-off fielder. They steal a single despite hitting it firmly"
1415701,1,Canada,United States of America,1,4,A Johnson,SN Netravalkar,NS Dhaliwal,1,0,1,0,,,,,"Netravalkar to Aaron Johnson, 1 run, and one more. On the pads, easily tucked down on to the on-side for a single. The a","Netravalkar to Aaron Johnson, 1 run, and one more. On the pads, easily tucked down on to the on-side for a single. The angle across from the southpaw and was on the pads"
1415701,1,Canada,United States of America,1,5,NS Dhaliwal,SN Netravalkar,A Johnson,1,0,1,0,,,,,"Netravalkar to Navneet Dhaliwal, 1 run, angles it in, punched to the man at deep cover. Angled it in but Navneet Dhaliwa","Netravalkar to Navneet Dhaliwal, 1 run, angles it in, punched to the man at deep cover. Angled it in but Navneet Dhaliwal did well"
1415701,1,Canada,United States of America,1,6,A Johnson,SN Netravalkar,NS Dhaliwal,4,0,4,0,,,,,"Netravalkar to Aaron Johnson, , excellent start for Canada. Second boundary of the over. Was a length delivery, Aaron Jo","Netravalkar to Aaron Johnson, , excellent start for Canada. Second boundary of the over. Was a length delivery, Aaron Johnson stabbed at it and got it wide of the man at short third. The third man was inside the circle and Aaron Johnson managed to find the gap"
1415701,1,Canada,United States of America,2,1,NS Dhaliwal,Ali Khan,A Johnson,0,1,1,0,,,,legbyes,"Ali Khan to Navneet Dhaliwal, leg byes, 1 run, angling in, Navneet Dhaliwal was backing away. Navneet Dhaliwal tucks it ","Ali Khan to Navneet Dhaliwal, leg byes, 1 run, angling in, Navneet Dhaliwal was backing away. Navneet Dhaliwal tucks it down on to the on-side for a single"
1415701,1,Canada,United States of America,2,2,A Johnson,Ali Khan,NS Dhaliwal,4,0,4,0,,,,,"Ali Khan to Aaron Johnson, , length delivery, angled in, Aaron Johnson whips the ball away and sends it wide of mid-on f","Ali Khan to Aaron Johnson, , length delivery, angled in, Aaron Johnson whips the ball away and sends it wide of mid-on for a four. Was a sweetly timed shot from Aaron Johnson"
1415701,1,Canada,United States of America,2,3,A Johnson,Ali Khan,NS Dhaliwal,0,4,4,0,,,,legbyes,"Ali Khan to Aaron Johnson, leg byes, , and leg byes called. Was a short ball, Aaron Johnson was late on it. The ball sla","Ali Khan to Aaron Johnson, leg byes, , and leg byes called. Was a short ball, Aaron Johnson was late on it. The ball slammed into the helmet and ran aaway to the third man fence for a four. The concussion check happening. The batter was late on it and that didn't help"
1415701,1,Canada,United States of America,2,4,A Johnson,Ali Khan,NS Dhaliwal,4,0,4,0,,,,,"Ali Khan to Aaron Johnson, , four more. Excellent from Aaron Johnson. He was hit on the helmet the previous one but got ","Ali Khan to Aaron Johnson, , four more. Excellent from Aaron Johnson. He was hit on the helmet the previous one but got a stride out and lofted it over the infield for a four. Was a length delivery outside off"
1415701,1,Canada,United States of America,2,5,A Johnson,Ali Khan,NS Dhaliwal,4,0,4,0,,,,,"Ali Khan to Aaron Johnson, , four more. Poor delivery on the pads, Aaron Johnson nudges it fine and gets it wide of the ","Ali Khan to Aaron Johnson, , four more. Poor delivery on the pads, Aaron Johnson nudges it fine and gets it wide of the man at short fine. The batter is looking really good and comfortable out there"
1415701,1,Canada,United States of America,2,6,A Johnson,Ali Khan,NS Dhaliwal,0,0,0,0,,,,,"Ali Khan to Aaron Johnson, no run, back of a length delivery, outside off, Aaron Johnson stays behind the line of the de","Ali Khan to Aaron Johnson, no run, back of a length delivery, outside off, Aaron Johnson stays behind the line of the delivery and stabs it down to point"
1415701,1,Canada,United States of America,3,1,NS Dhaliwal,Harmeet Singh,A Johnson,0,0,0,0,,,,,"Harmeet Singh to Navneet Dhaliwal, no run, spin early into the innings. Chips down the track does Navneet Dhaliwal and s","Harmeet Singh to Navneet Dhaliwal, no run, spin early into the innings. Chips down the track does Navneet Dhaliwal and stabbed wide of the bowler"
1415701,1,Canada,United States of America,3,2,NS Dhaliwal,Harmeet Singh,A Johnson,4,0,4,0,,,,,"Harmeet Singh to Navneet Dhaliwal, , goes back and punches it wide of the man at cover. Stood tall and slammed the drive","Harmeet Singh to Navneet Dhaliwal, , goes back and punches it wide of the man at cover. Stood tall and slammed the drive wide of the fielder"
1415701,1,Canada,United States of America,3,3,NS Dhaliwal,Harmeet Singh,A Johnson,0,0,0,0,,,,,"Harmeet Singh to Navneet Dhaliwal, no run, flatter one. Navneet Dhaliwal gets behind the line of the delivery and defend","Harmeet Singh to Navneet Dhaliwal, no run, flatter one. Navneet Dhaliwal gets behind the line of the delivery and defends it"
1415701,1,Canada,United States of America,3,4,NS Dhaliwal,Harmeet Singh,A Johnson,1,0,1,0,,,,,"Harmeet Singh to Navneet Dhaliwal, 1 run, chips down the track and looks to go inside out. The batter drove it down to l","Harmeet Singh to Navneet Dhaliwal, 1 run, chips down the track and looks to go inside out. The batter drove it down to long-off for a single"
1415701,1,Canada,United States of America,3,5,A Johnson,Harmeet Singh,NS Dhaliwal,1,0,1,0,,,,,"Harmeet Singh to Aaron Johnson, 1 run, hangs back and nudges it wide of the man at mid-wicket for a single. Aaron Johnso","Harmeet Singh to Aaron Johnson, 1 run, hangs back and nudges it wide of the man at mid-wicket for a single. Aaron Johnson had to hurry as he was on the back foot when he set off for the single"
1415701,1,Canada,United States of America,3,6,NS Dhaliwal,Harmeet Singh,A Johnson,0,0,0,0,,,,,"Harmeet Singh to Navneet Dhaliwal, no run, slams the square drive and Steven Taylor has saved a certain four with a dive","Harmeet Singh to Navneet Dhaliwal, no run, slams the square drive and Steven Taylor has saved a certain four with a dive to his right. That was outside off and Navneet Dhaliwal hit that on the up but failed to beat the dive"
1415701,1,Canada,United States of America,4,1,A Johnson,Jasdeep Singh,NS Dhaliwal,0,0,0,0,,,,,"Jessy Singh to Aaron Johnson, no run, length delivery, angles in, Aaron Johnson looks to pull and misses. Was a little t","Jessy Singh to Aaron Johnson, no run, length delivery, angles in, Aaron Johnson looks to pull and misses. Was a little too early into the shot"
1415701,1,Canada,United States of America,4,2,A Johnson,Jasdeep Singh,NS Dhaliwal,0,0,0,0,,,,,"Jessy Singh to Aaron Johnson, no run, pitched up, angled in, Aaron Johnson drives on the up and finds the man at mid-off","Jessy Singh to Aaron Johnson, no run, pitched up, angled in, Aaron Johnson drives on the up and finds the man at mid-off"
1415701,1,Canada,United States of America,4,3,A Johnson,Jasdeep Singh,NS Dhaliwal,1,0,1,0,,,,,"Jessy Singh to Aaron Johnson, 1 run, gets a single down to deep point. Back of a length delivery, outside off, Aaron Joh","Jessy Singh to Aaron Johnson, 1 run, gets a single down to deep point. Back of a length delivery, outside off, Aaron Johnson stayed back and punched it down to deep point"
1415701,1,Canada,United States of America,4,4,NS Dhaliwal,Jasdeep Singh,A Johnson,2,0,2,0,,,,,"Jessy Singh to Navneet Dhaliwal, 2 runs, and two more. On the pads, angled in, Navneet Dhaliwal backs away and drags the","Jessy Singh to Navneet Dhaliwal, 2 runs, and two more. On the pads, angled in, Navneet Dhaliwal backs away and drags the slog down wide of deep mid for a brace"
1415701,1,Canada,United States of America,4,5,NS Dhaliwal,Jasdeep Singh,A Johnson,0,0,0,0,,,,,"Jessy Singh to Navneet Dhaliwal, no run, length delivery, looks to stand tall and punch it. Gets an inside edge down to ","Jessy Singh to Navneet Dhaliwal, no run, length delivery, looks to stand tall and punch it. Gets an inside edge down to short fine"
1415701,1,Canada,United States of America,4,6,NS Dhaliwal,Jasdeep Singh,A Johnson,0,0,0,0,,,,,"Jessy Singh to Navneet Dhaliwal, no run, little short, outside off, Navneet Dhaliwal stays back and slams the pull. But ","Jessy Singh to Navneet Dhaliwal, no run, little short, outside off, Navneet Dhaliwal stays back and slams the pull. But he doesn't time it and the ball lands short of the man at mid-on. Good over from Jessy Singh comes to an end"
1415701,1,Canada,United States of America,5,1,A Johnson,Harmeet Singh,NS Dhaliwal,0,0,0,0,,,,,"Harmeet Singh to Aaron Johnson, no run, Harmeet continues. Flatter one, angled in, Aaron Johnson looked to heave it away","Harmeet Singh to Aaron Johnson, no run, Harmeet continues. Flatter one, angled in, Aaron Johnson looked to heave it away and got an inside edge on it. Hence, the appeal died down"
1415701,1,Canada,United States of America,5,2,A Johnson,Harmeet Singh,NS Dhaliwal,0,0,0,1,A Johnson,caught,NR Kumar,,"Harmeet Singh to Aaron Johnson, Caught by Nitish Kumar!! Aaron Johnson didn't have a great match up against spin and he ","Harmeet Singh to Aaron Johnson, Caught by Nitish Kumar!! Aaron Johnson didn't have a great match up against spin and he falls to spin. Was a flatter one, outside off, Aaron Johnson backed away and punched it only to find the man at long-off. The batter didn't time it. He also failed to find the gap. The bowler had been keeping it tight and gets the reward. Harmeet Singh is elated."
1415701,1,Canada,United States of America,5,3,Pargat Singh,Harmeet Singh,NS Dhaliwal,0,0,0,0,,,,,"Harmeet Singh to Pargat Singh, no run, gets a stride out and defends it out into the off-side","Harmeet Singh to Pargat Singh, no run, gets a stride out and defends it out into the off-side"
1415701,1,Canada,United States of America,5,4,Pargat Singh,Harmeet Singh,NS Dhaliwal,1,0,1,0,,,,,"Harmeet Singh to Pargat Singh, 1 run, excellent effort in the deep! The man at long-off made a lot of ground running for","Harmeet Singh to Pargat Singh, 1 run, excellent effort in the deep! The man at long-off made a lot of ground running forward to his left, dived but the ball landed short and picked it up so clean. The throw was a flat one to the keeper but slightly wide. Monak collected and tried to ignite the stumps but missed on the first attempt. Pargat sent his partner back on the second run and they escape the run out too"
1415701,1,Canada,United States of America,5,5,NS Dhaliwal,Harmeet Singh,Pargat Singh,0,0,0,0,,,,,"Harmeet Singh to Navneet Dhaliwal, no run, stabs it down to find the man at cover","Harmeet Singh to Navneet Dhaliwal, no run, stabs it down to find the man at cover"
1415701,1,Canada,United States of America,5,6,NS Dhaliwal,Harmeet Singh,Pargat Singh,6,0,6,0,,,,,"Harmeet Singh to Navneet Dhaliwal, , superb way to end the powerplay. That's a massive shot. Went inside out and slammed","Harmeet Singh to Navneet Dhaliwal, , superb way to end the powerplay. That's a massive shot. Went inside out and slammed it flat over cover. He danced down and didn't hold back"
1415701,1,Canada,United States of America,6,1,Pargat Singh,Jasdeep Singh,NS Dhaliwal,0,1,1,0,,,,legbyes,"Jessy Singh to Pargat Singh, leg byes, 1 run, the height was a factor and USA have lost a review. Was a length delivery,","Jessy Singh to Pargat Singh, leg byes, 1 run, the height was a factor and USA have lost a review. Was a length delivery, angled in, Pargat Singh looked to tuck it and the batter missed the tuck. The ball seemed very straight but the lift on it was a bit too much. The skipper of the USA though decided to review it"
1415701,1,Canada,United States of America,6,2,NS Dhaliwal,Jasdeep Singh,Pargat Singh,0,0,0,0,,,,,"Jessy Singh to Navneet Dhaliwal, no run, gets behind the line of the delivery and defends it as that was at the sticks","Jessy Singh to Navneet Dhaliwal, no run, gets behind the line of the delivery and defends it as that was at the sticks"
1415701,1,Canada,United States of America,6,3,NS Dhaliwal,Jasdeep Singh,Pargat Singh,4,0,4,0,,,,,"Jessy Singh to Navneet Dhaliwal, , woah! Backs away, creates little room and slams it wide of the man at point for a fou","Jessy Singh to Navneet Dhaliwal, , woah! Backs away, creates little room and slams it wide of the man at point for a four. Cracked it hard and into the gap"
1415701,1,Canada,United States of America,6,4,NS Dhaliwal,Jasdeep Singh,Pargat Singh,0,0,0,0,,,,,"Jessy Singh to Navneet Dhaliwal, no run, angled in, Navneet Dhaliwal backs away again but defends it down into the off-s","Jessy Singh to Navneet Dhaliwal, no run, angled in, Navneet Dhaliwal backs away again but defends it down into the off-side"
1415701,1,Canada,United States of America,6,5,NS Dhaliwal,Jasdeep Singh,Pargat Singh,4,0,4,0,,,,,"Jessy Singh to Navneet Dhaliwal, , Navneet Dhaliwal has finally managed to get a move on after that sixer. Length delive","Jessy Singh to Navneet Dhaliwal, , Navneet Dhaliwal has finally managed to get a move on after that sixer. Length delivery and Navneet Dhaliwal struck it brutally over cover. Stood tall and lofted it up and over"
1415701,1,Canada,United States of America,6,6,NS Dhaliwal,Jasdeep Singh,Pargat Singh,1,0,1,0,,,,,"Jessy Singh to Navneet Dhaliwal, 1 run, was a length delivery and Navneet Dhaliwal pushed it out into the off-side for a","Jessy Singh to Navneet Dhaliwal, 1 run, was a length delivery and Navneet Dhaliwal pushed it out into the off-side for a single"
1415701,1,Canada,United States of America,7,1,NS Dhaliwal,SC van Schalkwyk,Pargat Singh,1,0,1,0,,,,,"van Schalkwyk to Navneet Dhaliwal, 1 run, slower length delivery, outside off, Navneet Dhaliwal walks into the punch on ","van Schalkwyk to Navneet Dhaliwal, 1 run, slower length delivery, outside off, Navneet Dhaliwal walks into the punch on the off-side for a single"
1415701,1,Canada,United States of America,7,2,Pargat Singh,SC van Schalkwyk,NS Dhaliwal,1,0,1,0,,,,,"van Schalkwyk to Pargat Singh, 1 run, just pats it down into the off-side with soft hands and gets a single","van Schalkwyk to Pargat Singh, 1 run, just pats it down into the off-side with soft hands and gets a single"
1415701,1,Canada,United States of America,7,3,NS Dhaliwal,SC van Schalkwyk,Pargat Singh,1,0,1,0,,,,,"van Schalkwyk to Navneet Dhaliwal, 1 run, angles in a length delivery, Navneet Dhaliwal backs away and nudges it down on","van Schalkwyk to Navneet Dhaliwal, 1 run, angles in a length delivery, Navneet Dhaliwal backs away and nudges it down on to the on-side for a single"
1415701,1,Canada,United States of America,7,4,Pargat Singh,SC van Schalkwyk,NS Dhaliwal,2,0,2,0,,,,,"van Schalkwyk to Pargat Singh, 2 runs, on the pads, angling in, Pargat Singh nudges it wide of the man at long leg field","van Schalkwyk to Pargat Singh, 2 runs, on the pads, angling in, Pargat Singh nudges it wide of the man at long leg fielder for a brace"
1415701,1,Canada,United States of America,7,5,Pargat Singh,SC van Schalkwyk,NS Dhaliwal,0,0,0,0,,,,,"van Schalkwyk to Pargat Singh, no run, length delivery, outside off, Pargat Singh looks to dab it down and misses","van Schalkwyk to Pargat Singh, no run, length delivery, outside off, Pargat Singh looks to dab it down and misses"
1415701,1,Canada,United States of America,7,6,Pargat Singh,SC van Schalkwyk,NS Dhaliwal,1,0,1,1,Pargat Singh,run out,MD Patel,,"van Schalkwyk to Pargat Singh, Pargat Singh Run Out!! 1 run completed. Pargat Singh will have to depart. Was a length de","van Schalkwyk to Pargat Singh, Pargat Singh Run Out!! 1 run completed. Pargat Singh will have to depart. Was a length delivery, on the pads, Pargat Singh nudged it on to the on-side and wanted to come back for the second but has been caught short of the crease. Second one down for Canada. Huge strike for USA as Canada were building another partnership."
1415701,1,Canada,United States of America,8,1,NS Dhaliwal,Harmeet Singh,NR Kirton,1,0,1,0,,,,,"Harmeet Singh to Navneet Dhaliwal, 1 run, flatter one, outside off, dabbed down to short third man and they steal a sing","Harmeet Singh to Navneet Dhaliwal, 1 run, flatter one, outside off, dabbed down to short third man and they steal a single. Nicholas Kirton wanted the single and made it"
1415701,1,Canada,United States of America,8,2,NR Kirton,Harmeet Singh,NS Dhaliwal,0,0,0,0,,,,,"Harmeet Singh to Nicholas Kirton, no run, flatter one, outside off, was very floaty, Nicholas Kirton looked to slash and","Harmeet Singh to Nicholas Kirton, no run, flatter one, outside off, was very floaty, Nicholas Kirton looked to slash and misses"
1415701,1,Canada,United States of America,8,3,NR Kirton,Harmeet Singh,NS Dhaliwal,1,0,1,0,,,,,"Harmeet Singh to Nicholas Kirton, 1 run, angling in, nudged wide of the man at long-on and they get a single","Harmeet Singh to Nicholas Kirton, 1 run, angling in, nudged wide of the man at long-on and they get a single"
1415701,1,Canada,United States of America,8,4,NS Dhaliwal,Harmeet Singh,NR Kirton,1,0,1,0,,,,,"Harmeet Singh to Navneet Dhaliwal, 1 run, gets it down to deep cover for a single. Danced down, looked to launch it over","Harmeet Singh to Navneet Dhaliwal, 1 run, gets it down to deep cover for a single. Danced down, looked to launch it over cover but failed to get the elevation"
1415701,1,Canada,United States of America,8,5,NR Kirton,Harmeet Singh,NS Dhaliwal,0,0,0,0,,,,,"Harmeet Singh to Nicholas Kirton, no run, flatter one, pushed back to the bowler","Harmeet Singh to Nicholas Kirton, no run, flatter one, pushed back to the bowler"
1415701,1,Canada,United States of America,8,6,NR Kirton,Harmeet Singh,NS Dhaliwal,1,0,1,0,,,,,"Harmeet Singh to Nicholas Kirton, 1 run, drops it short, Nicholas Kirton goes back and slaps it down to long-off for a s","Harmeet Singh to Nicholas Kirton, 1 run, drops it short, Nicholas Kirton goes back and slaps it down to long-off for a single"
1415701,1,Canada,United States of America,9,1,NR Kirton,SR Taylor,NS Dhaliwal,6,0,6,0,,,,,"Steven Taylor to Nicholas Kirton, , that's a terrible delivery and has been put away over cover. Dolly of a full toss, w","Steven Taylor to Nicholas Kirton, , that's a terrible delivery and has been put away over cover. Dolly of a full toss, waist high and Nicholas Kirton backed away to slap it over cover. Was just over the cushion"
1415701,1,Canada,United States of America,9,2,NR Kirton,SR Taylor,NS Dhaliwal,1,0,1,0,,,,,"Steven Taylor to Nicholas Kirton, 1 run, flatter one, stabbed into the off-side and the man at cover stopped it. Only a ","Steven Taylor to Nicholas Kirton, 1 run, flatter one, stabbed into the off-side and the man at cover stopped it. Only a single"
1415701,1,Canada,United States of America,9,3,NS Dhaliwal,SR Taylor,NR Kirton,6,0,6,0,,,,,"Steven Taylor to Navneet Dhaliwal, , six more. Poor start for Steven Taylor. Was a tossed up delivery, Navneet Dhaliwal ","Steven Taylor to Navneet Dhaliwal, , six more. Poor start for Steven Taylor. Was a tossed up delivery, Navneet Dhaliwal got the big swing of the bat and slammed it over long-on. He didn't hesitate in getting the big bat down on it. The match up favours Navneet Dhaliwal and he isn't shying away"
1415701,1,Canada,United States of America,9,4,NS Dhaliwal,SR Taylor,NR Kirton,1,0,1,0,,,,,"Steven Taylor to Navneet Dhaliwal, 1 run, flatter one, angled on to the pads from round the wicket and Navneet Dhaliwal ","Steven Taylor to Navneet Dhaliwal, 1 run, flatter one, angled on to the pads from round the wicket and Navneet Dhaliwal nudged it down to long-on for a single"
1415701,1,Canada,United States of America,9,5,NR Kirton,SR Taylor,NS Dhaliwal,1,0,1,0,,,,,"Steven Taylor to Nicholas Kirton, 1 run, stabs it down to short third man and gets a single","Steven Taylor to Nicholas Kirton, 1 run, stabs it down to short third man and gets a single"
1415701,1,Canada,United States of America,9,6,NS Dhaliwal,SR Taylor,NR Kirton,0,0,0,0,,,,,"Steven Taylor to Navneet Dhaliwal, no run, quicker one, skids through and has been tucked down to the bowler","Steven Taylor to Navneet Dhaliwal, no run, quicker one, skids through and has been tucked down to the bowler"
1415701,1,Canada,United States of America,10,1,NR Kirton,SN Netravalkar,NS Dhaliwal,1,0,1,0,,,,,"Netravalkar to Nicholas Kirton, 1 run, length delivery, angled in, worked away down to deep mid for a single","Netravalkar to Nicholas Kirton, 1 run, length delivery, angled in, worked away down to deep mid for a single"
1415701,1,Canada,United States of America,10,2,NS Dhaliwal,SN Netravalkar,NR Kirton,0,0,0,0,,,,,"Netravalkar to Navneet Dhaliwal, no run, slower one, angled in, Navneet Dhaliwal pats it down into the deck","Netravalkar to Navneet Dhaliwal, no run, slower one, angled in, Navneet Dhaliwal pats it down into the deck"
1415701,1,Canada,United States of America,10,3,NS Dhaliwal,SN Netravalkar,NR Kirton,2,0,2,0,,,,,"Netravalkar to Navneet Dhaliwal, 2 runs, fuller length delivery, Navneet Dhaliwal backs away and plays his favorite insi","Netravalkar to Navneet Dhaliwal, 2 runs, fuller length delivery, Navneet Dhaliwal backs away and plays his favorite inside out lofted shot. Didn't time this  as well and they get a brace"
1415701,1,Canada,United States of America,10,4,NS Dhaliwal,SN Netravalkar,NR Kirton,1,0,1,0,,,,,"Netravalkar to Navneet Dhaliwal, 1 run, on the pads, nudges it with soft hands and they get only a single","Netravalkar to Navneet Dhaliwal, 1 run, on the pads, nudges it with soft hands and they get only a single"
1415701,1,Canada,United States of America,10,5,NR Kirton,SN Netravalkar,NS Dhaliwal,1,0,1,0,,,,,"Netravalkar to Nicholas Kirton, 1 run, back of a length delivery, tucked down to long-on for a single. Hit that on top o","Netravalkar to Nicholas Kirton, 1 run, back of a length delivery, tucked down to long-on for a single. Hit that on top of the bounce"
1415701,1,Canada,United States of America,10,6,NS Dhaliwal,SN Netravalkar,NR Kirton,0,0,0,0,,,,,"Netravalkar to Navneet Dhaliwal, no run, back of a length delivery, slower, Navneet Dhaliwal gets behind the line of the","Netravalkar to Navneet Dhaliwal, no run, back of a length delivery, slower, Navneet Dhaliwal gets behind the line of the delivery and stabbed out into the off-side"
1415701,1,Canada,United States of America,11,1,NR Kirton,SC van Schalkwyk,NS Dhaliwal,2,0,2,0,,,,,"van Schalkwyk to Nicholas Kirton, 2 runs, misfield from Ali Khan at short fine allows the second. Was a slower delivery ","van Schalkwyk to Nicholas Kirton, 2 runs, misfield from Ali Khan at short fine allows the second. Was a slower delivery on the pads. Nicholas Kirton nudged it down to short fine but the misfield allowed the second"
1415701,1,Canada,United States of America,11,2,NR Kirton,SC van Schalkwyk,NS Dhaliwal,1,0,1,0,,,,,"van Schalkwyk to Nicholas Kirton, 1 run, punches it down to long-off for a single","van Schalkwyk to Nicholas Kirton, 1 run, punches it down to long-off for a single"
1415701,1,Canada,United States of America,11,3,NS Dhaliwal,SC van Schalkwyk,NR Kirton,6,0,6,0,,,,,"van Schalkwyk to Navneet Dhaliwal, , and that's six more. He moves to 49. Was a length delivery, Navneet Dhaliwal stood ","van Schalkwyk to Navneet Dhaliwal, , and that's six more. He moves to 49. Was a length delivery, Navneet Dhaliwal stood tall and punched it ide3 of the fielder at long-off. He timed it so well"
1415701,1,Canada,United States of America,11,4,NS Dhaliwal,SC van Schalkwyk,NR Kirton,1,0,1,0,,,,,"van Schalkwyk to Navneet Dhaliwal, 1 run, First WC game for Navneet Dhaliwal and he gets a fifty. He has been in excelle","van Schalkwyk to Navneet Dhaliwal, 1 run, First WC game for Navneet Dhaliwal and he gets a fifty. He has been in excellent touch barring the first 10-12 balls. Needs to carry on"
1415701,1,Canada,United States of America,11,5,NR Kirton,SC van Schalkwyk,NS Dhaliwal,1,0,1,0,,,,,"van Schalkwyk to Nicholas Kirton, 1 run, punches it through the off-side for a single as that was a back of a length del","van Schalkwyk to Nicholas Kirton, 1 run, punches it through the off-side for a single as that was a back of a length delivery"
1415701,1,Canada,United States of America,11,6,NS Dhaliwal,SC van Schalkwyk,NR Kirton,1,0,1,0,,,,,"van Schalkwyk to Navneet Dhaliwal, 1 run, slower one, outside off, dabbed wide of the man at short third for a single","van Schalkwyk to Navneet Dhaliwal, 1 run, slower one, outside off, dabbed wide of the man at short third for a single"
1415701,1,Canada,United States of America,12,1,NS Dhaliwal,Harmeet Singh,NR Kirton,1,0,1,0,,,,,"Harmeet Singh to Navneet Dhaliwal, 1 run, Harmeet into his final over. Floats it wide outside off and Navneet Dhaliwal c","Harmeet Singh to Navneet Dhaliwal, 1 run, Harmeet into his final over. Floats it wide outside off and Navneet Dhaliwal chases it and slices it down to deep cover. Was mistimed but lucky it landed in no man's land"
1415701,1,Canada,United States of America,12,2,NR Kirton,Harmeet Singh,NS Dhaliwal,1,0,1,0,,,,,"Harmeet Singh to Nicholas Kirton, 1 run, tucks it down to deep mid for a single as it angled in","Harmeet Singh to Nicholas Kirton, 1 run, tucks it down to deep mid for a single as it angled in"
1415701,1,Canada,United States of America,12,3,NS Dhaliwal,Harmeet Singh,NR Kirton,0,0,0,0,,,,,"Harmeet Singh to Navneet Dhaliwal, no run, fuller length delivery, angled in, Navneet Dhaliwal jumps out and punches the","Harmeet Singh to Navneet Dhaliwal, no run, fuller length delivery, angled in, Navneet Dhaliwal jumps out and punches the drive back to the bowler"
1415701,1,Canada,United States of America,12,4,NS Dhaliwal,Harmeet Singh,NR Kirton,0,0,0,0,,,,,"Harmeet Singh to Navneet Dhaliwal, no run, the batter had his back foot out of the crease but he managed to drag it back","Harmeet Singh to Navneet Dhaliwal, no run, the batter had his back foot out of the crease but he managed to drag it back after he missed the slog sweep. Was  good piece of work from the keeper but Navneet Dhaliwal was safe"
1415701,1,Canada,United States of America,12,5,NS Dhaliwal,Harmeet Singh,NR Kirton,4,0,4,0,,,,,"Harmeet Singh to Navneet Dhaliwal, , that's slapped down! Fuller one, Navneet Dhaliwal got under it and thumped it past ","Harmeet Singh to Navneet Dhaliwal, , that's slapped down! Fuller one, Navneet Dhaliwal got under it and thumped it past the bowler for a four. Was hit hard and long-on didn't move"
